gen,nd_rank,GDP,GHG,theta_filename,A_filename
163,22,52.6689,888.683,gen0163_theta_nd_0022.npy,gen0163_A_nd_0022.npy
163,23,54.5066,891.753,gen0163_theta_nd_0023.npy,gen0163_A_nd_0023.npy
163,24,61.6312,905.055,gen0163_theta_nd_0024.npy,gen0163_A_nd_0024.npy
163,25,55.3168,892.938,gen0163_theta_nd_0025.npy,gen0163_A_nd_0025.npy
163,26,49.5593,882.154,gen0163_theta_nd_0026.npy,gen0163_A_nd_0026.npy
163,27,56.2039,894.944,gen0163_theta_nd_0027.npy,gen0163_A_nd_0027.npy
163,28,58.1392,898.556,gen0163_theta_nd_0028.npy,gen0163_A_nd_0028.npy
163,29,51.9399,886.959,gen0163_theta_nd_0029.npy,gen0163_A_nd_0029.npy
163,30,54.1767,890.911,gen0163_theta_nd_0030.npy,gen0163_A_nd_0030.npy
163,31,50.7143,884.638,gen0163_theta_nd_0031.npy,gen0163_A_nd_0031.npy
163,32,58.6745,899.971,gen0163_theta_nd_0032.npy,gen0163_A_nd_0032.npy
163,33,52.4775,887.839,gen0163_theta_nd_0033.npy,gen0163_A_nd_0033.npy
163,34,56.4667,895.267,gen0163_theta_nd_0034.npy,gen0163_A_nd_0034.npy
163,35,62.2353,905.673,gen0163_theta_nd_0035.npy,gen0163_A_nd_0035.npy
163,36,49.4598,881.937,gen0163_theta_nd_0036.npy,gen0163_A_nd_0036.npy
163,37,49.9159,882.787,gen0163_theta_nd_0037.npy,gen0163_A_nd_0037.npy
163,38,62.5096,906.007,gen0163_theta_nd_0038.npy,gen0163_A_nd_0038.npy
163,39,61.0564,903.954,gen0163_theta_nd_0039.npy,gen0163_A_nd_0039.npy
163,40,60.1959,902.508,gen0163_theta_nd_0040.npy,gen0163_A_nd_0040.npy
163,41,48.1317,879.154,gen0163_theta_nd_0041.npy,gen0163_A_nd_0041.npy
163,42,51.3608,886.149,gen0163_theta_nd_0042.npy,gen0163_A_nd_0042.npy
163,43,59.9505,901.764,gen0163_theta_nd_0043.npy,gen0163_A_nd_0043.npy
163,44,46.7081,878.336,gen0163_theta_nd_0044.npy,gen0163_A_nd_0044.npy
163,45,58.4238,899.069,gen0163_theta_nd_0045.npy,gen0163_A_nd_0045.npy
163,46,55.9709,894.153,gen0163_theta_nd_0046.npy,gen0163_A_nd_0046.npy
163,47,56.7186,895.92,gen0163_theta_nd_0047.npy,gen0163_A_nd_0047.npy
163,48,54.0314,890.589,gen0163_theta_nd_0048.npy,gen0163_A_nd_0048.npy
163,49,54.6965,892.173,gen0163_theta_nd_0049.npy,gen0163_A_nd_0049.npy
163,50,51.228,885.536,gen0163_theta_nd_0050.npy,gen0163_A_nd_0050.npy
163,51,48.5961,880.169,gen0163_theta_nd_0051.npy,gen0163_A_nd_0051.npy
163,52,62.8306,907.162,gen0163_theta_nd_0052.npy,gen0163_A_nd_0052.npy
163,53,52.2493,887.591,gen0163_theta_nd_0053.npy,gen0163_A_nd_0053.npy
163,54,60.5316,903.105,gen0163_theta_nd_0054.npy,gen0163_A_nd_0054.npy
163,55,53.5131,889.914,gen0163_theta_nd_0055.npy,gen0163_A_nd_0055.npy
163,56,51.653,886.49,gen0163_theta_nd_0056.npy,gen0163_A_nd_0056.npy
163,57,61.4102,904.474,gen0163_theta_nd_0057.npy,gen0163_A_nd_0057.npy
163,58,57.05,896.695,gen0163_theta_nd_0058.npy,gen0163_A_nd_0058.npy
163,59,63.5617,908.451,gen0163_theta_nd_0059.npy,gen0163_A_nd_0059.npy
163,60,54.5377,891.846,gen0163_theta_nd_0060.npy,gen0163_A_nd_0060.npy
164,0,55.9709,894.153,gen0164_theta_nd_0000.npy,gen0164_A_nd_0000.npy
164,1,53.0129,889.111,gen0164_theta_nd_0001.npy,gen0164_A_nd_0001.npy
164,2,48.9883,880.797,gen0164_theta_nd_0002.npy,gen0164_A_nd_0002.npy
164,3,54.6965,892.173,gen0164_theta_nd_0003.npy,gen0164_A_nd_0003.npy
164,4,58.9873,900.074,gen0164_theta_nd_0004.npy,gen0164_A_nd_0004.npy
164,5,54.5066,891.753,gen0164_theta_nd_0005.npy,gen0164_A_nd_0005.npy
164,6,54.1791,891.092,gen0164_theta_nd_0006.npy,gen0164_A_nd_0006.npy
164,7,48.1317,879.154,gen0164_theta_nd_0007.npy,gen0164_A_nd_0007.npy
164,8,50.7143,884.638,gen0164_theta_nd_0008.npy,gen0164_A_nd_0008.npy
164,9,50.2565,884.056,gen0164_theta_nd_0009.npy,gen0164_A_nd_0009.npy
164,10,51.9399,886.959,gen0164_theta_nd_0010.npy,gen0164_A_nd_0010.npy
164,11,59.2477,900.926,gen0164_theta_nd_0011.npy,gen0164_A_nd_0011.npy
164,12,61.0564,903.954,gen0164_theta_nd_0012.npy,gen0164_A_nd_0012.npy
164,13,56.4667,895.267,gen0164_theta_nd_0013.npy,gen0164_A_nd_0013.npy
164,14,47.1545,878.687,gen0164_theta_nd_0014.npy,gen0164_A_nd_0014.npy
164,15,62.0389,905.271,gen0164_theta_nd_0015.npy,gen0164_A_nd_0015.npy
164,16,53.5196,889.908,gen0164_theta_nd_0016.npy,gen0164_A_nd_0016.npy
164,17,50.7548,884.998,gen0164_theta_nd_0017.npy,gen0164_A_nd_0017.npy
164,18,53.2571,889.474,gen0164_theta_nd_0018.npy,gen0164_A_nd_0018.npy
164,19,52.1583,887.434,gen0164_theta_nd_0019.npy,gen0164_A_nd_0019.npy
164,20,58.1392,898.556,gen0164_theta_nd_0020.npy,gen0164_A_nd_0020.npy
164,21,52.6689,888.683,gen0164_theta_nd_0021.npy,gen0164_A_nd_0021.npy
164,22,48.9042,880.417,gen0164_theta_nd_0022.npy,gen0164_A_nd_0022.npy
164,23,46.7081,878.336,gen0164_theta_nd_0023.npy,gen0164_A_nd_0023.npy
164,24,57.827,898.289,gen0164_theta_nd_0024.npy,gen0164_A_nd_0024.npy
164,25,57.05,896.695,gen0164_theta_nd_0025.npy,gen0164_A_nd_0025.npy
164,26,55.3168,892.938,gen0164_theta_nd_0026.npy,gen0164_A_nd_0026.npy
164,27,49.5593,882.154,gen0164_theta_nd_0027.npy,gen0164_A_nd_0027.npy
164,28,58.4238,899.069,gen0164_theta_nd_0028.npy,gen0164_A_nd_0028.npy
164,29,62.5435,906.754,gen0164_theta_nd_0029.npy,gen0164_A_nd_0029.npy
164,30,62.8306,907.162,gen0164_theta_nd_0030.npy,gen0164_A_nd_0030.npy
164,31,56.1702,894.728,gen0164_theta_nd_0031.npy,gen0164_A_nd_0031.npy
164,32,49.1673,881.346,gen0164_theta_nd_0032.npy,gen0164_A_nd_0032.npy
164,33,64.3475,909.429,gen0164_theta_nd_0033.npy,gen0164_A_nd_0033.npy
164,34,57.6017,897.69,gen0164_theta_nd_0034.npy,gen0164_A_nd_0034.npy
164,35,55.1154,892.632,gen0164_theta_nd_0035.npy,gen0164_A_nd_0035.npy
164,36,51.3608,886.149,gen0164_theta_nd_0036.npy,gen0164_A_nd_0036.npy
164,37,59.9505,901.764,gen0164_theta_nd_0037.npy,gen0164_A_nd_0037.npy
164,38,63.7601,908.776,gen0164_theta_nd_0038.npy,gen0164_A_nd_0038.npy
164,39,63.4443,908.244,gen0164_theta_nd_0039.npy,gen0164_A_nd_0039.npy
164,40,49.4598,881.937,gen0164_theta_nd_0040.npy,gen0164_A_nd_0040.npy
164,41,55.7736,893.71,gen0164_theta_nd_0041.npy,gen0164_A_nd_0041.npy
164,42,61.656,904.632,gen0164_theta_nd_0042.npy,gen0164_A_nd_0042.npy
164,43,48.4293,879.799,gen0164_theta_nd_0043.npy,gen0164_A_nd_0043.npy
164,44,61.4102,904.474,gen0164_theta_nd_0044.npy,gen0164_A_nd_0044.npy
164,45,60.4914,902.908,gen0164_theta_nd_0045.npy,gen0164_A_nd_0045.npy
164,46,62.2353,905.673,gen0164_theta_nd_0046.npy,gen0164_A_nd_0046.npy
164,47,63.1888,907.682,gen0164_theta_nd_0047.npy,gen0164_A_nd_0047.npy
164,48,50.0824,883.433,gen0164_theta_nd_0048.npy,gen0164_A_nd_0048.npy
164,49,49.9159,882.787,gen0164_theta_nd_0049.npy,gen0164_A_nd_0049.npy
164,50,52.4918,888.026,gen0164_theta_nd_0050.npy,gen0164_A_nd_0050.npy
164,51,53.9243,890.509,gen0164_theta_nd_0051.npy,gen0164_A_nd_0051.npy
164,52,56.7186,895.92,gen0164_theta_nd_0052.npy,gen0164_A_nd_0052.npy
164,53,51.653,886.49,gen0164_theta_nd_0053.npy,gen0164_A_nd_0053.npy
164,54,60.226,902.404,gen0164_theta_nd_0054.npy,gen0164_A_nd_0054.npy
164,55,58.7377,899.912,gen0164_theta_nd_0055.npy,gen0164_A_nd_0055.npy
164,56,57.1747,897.193,gen0164_theta_nd_0056.npy,gen0164_A_nd_0056.npy
164,57,51.228,885.536,gen0164_theta_nd_0057.npy,gen0164_A_nd_0057.npy
164,58,59.6475,901.286,gen0164_theta_nd_0058.npy,gen0164_A_nd_0058.npy
164,59,59.7738,901.74,gen0164_theta_nd_0059.npy,gen0164_A_nd_0059.npy
164,60,56.2039,894.944,gen0164_theta_nd_0060.npy,gen0164_A_nd_0060.npy
165,0,58.7377,899.912,gen0165_theta_nd_0000.npy,gen0165_A_nd_0000.npy
165,1,55.1154,892.632,gen0165_theta_nd_0001.npy,gen0165_A_nd_0001.npy
165,2,52.4918,888.026,gen0165_theta_nd_0002.npy,gen0165_A_nd_0002.npy
165,3,54.5066,891.753,gen0165_theta_nd_0003.npy,gen0165_A_nd_0003.npy
165,4,49.9159,882.787,gen0165_theta_nd_0004.npy,gen0165_A_nd_0004.npy
165,5,64.3475,909.429,gen0165_theta_nd_0005.npy,gen0165_A_nd_0005.npy
165,6,53.9243,890.509,gen0165_theta_nd_0006.npy,gen0165_A_nd_0006.npy
165,7,59.2477,900.926,gen0165_theta_nd_0007.npy,gen0165_A_nd_0007.npy
165,8,46.7081,878.336,gen0165_theta_nd_0008.npy,gen0165_A_nd_0008.npy
165,9,61.0564,903.954,gen0165_theta_nd_0009.npy,gen0165_A_nd_0009.npy
165,10,49.3892,881.928,gen0165_theta_nd_0010.npy,gen0165_A_nd_0010.npy
165,11,50.2565,884.056,gen0165_theta_nd_0011.npy,gen0165_A_nd_0011.npy
165,12,59.9505,901.764,gen0165_theta_nd_0012.npy,gen0165_A_nd_0012.npy
165,13,55.3732,893.111,gen0165_theta_nd_0013.npy,gen0165_A_nd_0013.npy
165,14,48.1317,879.154,gen0165_theta_nd_0014.npy,gen0165_A_nd_0014.npy
165,15,52.6689,888.683,gen0165_theta_nd_0015.npy,gen0165_A_nd_0015.npy
165,16,56.472,895.345,gen0165_theta_nd_0016.npy,gen0165_A_nd_0016.npy
165,17,51.4072,885.743,gen0165_theta_nd_0017.npy,gen0165_A_nd_0017.npy
165,18,53.0129,889.111,gen0165_theta_nd_0018.npy,gen0165_A_nd_0018.npy
165,19,50.7548,884.998,gen0165_theta_nd_0019.npy,gen0165_A_nd_0019.npy
165,20,52.1777,887.519,gen0165_theta_nd_0020.npy,gen0165_A_nd_0020.npy
165,21,58.1392,898.556,gen0165_theta_nd_0021.npy,gen0165_A_nd_0021.npy
165,22,58.5014,899.023,gen0165_theta_nd_0022.npy,gen0165_A_nd_0022.npy
165,23,49.6111,882.398,gen0165_theta_nd_0023.npy,gen0165_A_nd_0023.npy
165,24,56.7186,895.92,gen0165_theta_nd_0024.npy,gen0165_A_nd_0024.npy
165,25,48.9883,880.797,gen0165_theta_nd_0025.npy,gen0165_A_nd_0025.npy
165,26,55.9709,894.153,gen0165_theta_nd_0026.npy,gen0165_A_nd_0026.npy
165,27,48.9042,880.417,gen0165_theta_nd_0027.npy,gen0165_A_nd_0027.npy
165,28,62.8306,907.162,gen0165_theta_nd_0028.npy,gen0165_A_nd_0028.npy
165,29,61.656,904.632,gen0165_theta_nd_0029.npy,gen0165_A_nd_0029.npy
165,30,49.1673,881.346,gen0165_theta_nd_0030.npy,gen0165_A_nd_0030.npy
165,31,57.2566,897.193,gen0165_theta_nd_0031.npy,gen0165_A_nd_0031.npy
165,32,63.4443,908.244,gen0165_theta_nd_0032.npy,gen0165_A_nd_0032.npy
165,33,61.4102,904.474,gen0165_theta_nd_0033.npy,gen0165_A_nd_0033.npy
165,34,51.228,885.536,gen0165_theta_nd_0034.npy,gen0165_A_nd_0034.npy
165,35,50.0824,883.433,gen0165_theta_nd_0035.npy,gen0165_A_nd_0035.npy
165,36,56.1702,894.728,gen0165_theta_nd_0036.npy,gen0165_A_nd_0036.npy
165,37,51.9486,886.884,gen0165_theta_nd_0037.npy,gen0165_A_nd_0037.npy
165,38,53.2571,889.474,gen0165_theta_nd_0038.npy,gen0165_A_nd_0038.npy
165,39,57.827,898.289,gen0165_theta_nd_0039.npy,gen0165_A_nd_0039.npy
165,40,63.1888,907.682,gen0165_theta_nd_0040.npy,gen0165_A_nd_0040.npy
165,41,55.7736,893.71,gen0165_theta_nd_0041.npy,gen0165_A_nd_0041.npy
165,42,60.4914,902.908,gen0165_theta_nd_0042.npy,gen0165_A_nd_0042.npy
165,43,62.2353,905.673,gen0165_theta_nd_0043.npy,gen0165_A_nd_0043.npy
165,44,63.7601,908.776,gen0165_theta_nd_0044.npy,gen0165_A_nd_0044.npy
165,45,50.4484,884.407,gen0165_theta_nd_0045.npy,gen0165_A_nd_0045.npy
165,46,51.653,886.49,gen0165_theta_nd_0046.npy,gen0165_A_nd_0046.npy
165,47,59.0152,900.262,gen0165_theta_nd_0047.npy,gen0165_A_nd_0047.npy
165,48,53.6563,890.153,gen0165_theta_nd_0048.npy,gen0165_A_nd_0048.npy
165,49,48.4293,879.799,gen0165_theta_nd_0049.npy,gen0165_A_nd_0049.npy
165,50,62.0389,905.271,gen0165_theta_nd_0050.npy,gen0165_A_nd_0050.npy
165,51,54.6965,892.173,gen0165_theta_nd_0051.npy,gen0165_A_nd_0051.npy
165,52,54.1791,891.092,gen0165_theta_nd_0052.npy,gen0165_A_nd_0052.npy
165,53,60.226,902.404,gen0165_theta_nd_0053.npy,gen0165_A_nd_0053.npy
165,54,57.05,896.695,gen0165_theta_nd_0054.npy,gen0165_A_nd_0054.npy
165,55,62.5435,906.754,gen0165_theta_nd_0055.npy,gen0165_A_nd_0055.npy
165,56,59.6475,901.286,gen0165_theta_nd_0056.npy,gen0165_A_nd_0056.npy
165,57,47.1545,878.687,gen0165_theta_nd_0057.npy,gen0165_A_nd_0057.npy
165,58,52.8377,888.754,gen0165_theta_nd_0058.npy,gen0165_A_nd_0058.npy
165,59,55.1495,892.7,gen0165_theta_nd_0059.npy,gen0165_A_nd_0059.npy
165,60,58.9873,900.074,gen0165_theta_nd_0060.npy,gen0165_A_nd_0060.npy
166,0,47.1545,878.687,gen0166_theta_nd_0000.npy,gen0166_A_nd_0000.npy
166,1,51.653,886.49,gen0166_theta_nd_0001.npy,gen0166_A_nd_0001.npy
166,2,56.1702,894.728,gen0166_theta_nd_0002.npy,gen0166_A_nd_0002.npy
166,3,58.5014,899.023,gen0166_theta_nd_0003.npy,gen0166_A_nd_0003.npy
166,4,63.7601,908.776,gen0166_theta_nd_0004.npy,gen0166_A_nd_0004.npy
166,5,55.3732,893.111,gen0166_theta_nd_0005.npy,gen0166_A_nd_0005.npy
166,6,53.9243,890.509,gen0166_theta_nd_0006.npy,gen0166_A_nd_0006.npy
166,7,52.6493,888.616,gen0166_theta_nd_0007.npy,gen0166_A_nd_0007.npy
166,8,50.7548,884.998,gen0166_theta_nd_0008.npy,gen0166_A_nd_0008.npy
166,9,50.5266,884.218,gen0166_theta_nd_0009.npy,gen0166_A_nd_0009.npy
166,10,62.3199,905.613,gen0166_theta_nd_0010.npy,gen0166_A_nd_0010.npy
166,11,54.1791,891.092,gen0166_theta_nd_0011.npy,gen0166_A_nd_0011.npy
166,12,48.2463,879.43,gen0166_theta_nd_0012.npy,gen0166_A_nd_0012.npy
166,13,48.9042,880.417,gen0166_theta_nd_0013.npy,gen0166_A_nd_0013.npy
166,14,49.3855,881.808,gen0166_theta_nd_0014.npy,gen0166_A_nd_0014.npy
166,15,60.4914,902.908,gen0166_theta_nd_0015.npy,gen0166_A_nd_0015.npy
166,16,57.8614,898.259,gen0166_theta_nd_0016.npy,gen0166_A_nd_0016.npy
166,17,58.7159,899.531,gen0166_theta_nd_0017.npy,gen0166_A_nd_0017.npy
166,18,49.1673,881.346,gen0166_theta_nd_0018.npy,gen0166_A_nd_0018.npy
166,19,63.4443,908.244,gen0166_theta_nd_0019.npy,gen0166_A_nd_0019.npy
166,20,57.3077,897.112,gen0166_theta_nd_0020.npy,gen0166_A_nd_0020.npy
166,21,50.0824,883.433,gen0166_theta_nd_0021.npy,gen0166_A_nd_0021.npy
166,22,53.0704,888.908,gen0166_theta_nd_0022.npy,gen0166_A_nd_0022.npy
166,23,59.2477,900.926,gen0166_theta_nd_0023.npy,gen0166_A_nd_0023.npy
166,24,48.4293,879.799,gen0166_theta_nd_0024.npy,gen0166_A_nd_0024.npy
166,25,62.0389,905.271,gen0166_theta_nd_0025.npy,gen0166_A_nd_0025.npy
166,26,57.05,896.695,gen0166_theta_nd_0026.npy,gen0166_A_nd_0026.npy
166,27,53.6563,890.153,gen0166_theta_nd_0027.npy,gen0166_A_nd_0027.npy
166,28,50.2565,884.056,gen0166_theta_nd_0028.npy,gen0166_A_nd_0028.npy
166,29,61.0564,903.954,gen0166_theta_nd_0029.npy,gen0166_A_nd_0029.npy
166,30,52.1777,887.519,gen0166_theta_nd_0030.npy,gen0166_A_nd_0030.npy
166,31,63.1888,907.682,gen0166_theta_nd_0031.npy,gen0166_A_nd_0031.npy
166,32,61.4102,904.474,gen0166_theta_nd_0032.npy,gen0166_A_nd_0032.npy
166,33,59.9505,901.764,gen0166_theta_nd_0033.npy,gen0166_A_nd_0033.npy
166,34,59.6475,901.286,gen0166_theta_nd_0034.npy,gen0166_A_nd_0034.npy
166,35,51.9486,886.884,gen0166_theta_nd_0035.npy,gen0166_A_nd_0035.npy
166,36,56.7186,895.92,gen0166_theta_nd_0036.npy,gen0166_A_nd_0036.npy
166,37,56.472,895.345,gen0166_theta_nd_0037.npy,gen0166_A_nd_0037.npy
166,38,64.3475,909.429,gen0166_theta_nd_0038.npy,gen0166_A_nd_0038.npy
166,39,62.8306,907.162,gen0166_theta_nd_0039.npy,gen0166_A_nd_0039.npy
166,40,49.754,882.487,gen0166_theta_nd_0040.npy,gen0166_A_nd_0040.npy
166,41,55.6289,893.585,gen0166_theta_nd_0041.npy,gen0166_A_nd_0041.npy
166,42,59.0984,899.915,gen0166_theta_nd_0042.npy,gen0166_A_nd_0042.npy
166,43,49.9159,882.787,gen0166_theta_nd_0043.npy,gen0166_A_nd_0043.npy
166,44,53.2571,889.474,gen0166_theta_nd_0044.npy,gen0166_A_nd_0044.npy
166,45,54.5066,891.753,gen0166_theta_nd_0045.npy,gen0166_A_nd_0045.npy
166,46,60.2059,902.172,gen0166_theta_nd_0046.npy,gen0166_A_nd_0046.npy
166,47,52.4918,888.026,gen0166_theta_nd_0047.npy,gen0166_A_nd_0047.npy
166,48,51.4072,885.743,gen0166_theta_nd_0048.npy,gen0166_A_nd_0048.npy
166,49,55.9709,894.153,gen0166_theta_nd_0049.npy,gen0166_A_nd_0049.npy
166,50,61.656,904.632,gen0166_theta_nd_0050.npy,gen0166_A_nd_0050.npy
166,51,48.9883,880.797,gen0166_theta_nd_0051.npy,gen0166_A_nd_0051.npy
166,52,51.228,885.536,gen0166_theta_nd_0052.npy,gen0166_A_nd_0052.npy
166,53,57.7088,897.763,gen0166_theta_nd_0053.npy,gen0166_A_nd_0053.npy
166,54,55.1154,892.632,gen0166_theta_nd_0054.npy,gen0166_A_nd_0054.npy
166,55,58.1392,898.556,gen0166_theta_nd_0055.npy,gen0166_A_nd_0055.npy
166,56,46.7081,878.336,gen0166_theta_nd_0056.npy,gen0166_A_nd_0056.npy
166,57,54.7318,892.052,gen0166_theta_nd_0057.npy,gen0166_A_nd_0057.npy
166,58,62.5435,906.754,gen0166_theta_nd_0058.npy,gen0166_A_nd_0058.npy
166,59,55.3242,892.95,gen0166_theta_nd_0059.npy,gen0166_A_nd_0059.npy
166,60,52.2519,887.769,gen0166_theta_nd_0060.npy,gen0166_A_nd_0060.npy
167,0,58.7159,899.531,gen0167_theta_nd_0000.npy,gen0167_A_nd_0000.npy
167,1,59.6475,901.286,gen0167_theta_nd_0001.npy,gen0167_A_nd_0001.npy
167,2,59.0984,899.915,gen0167_theta_nd_0002.npy,gen0167_A_nd_0002.npy
167,3,49.9159,882.787,gen0167_theta_nd_0003.npy,gen0167_A_nd_0003.npy
167,4,54.465,891.556,gen0167_theta_nd_0004.npy,gen0167_A_nd_0004.npy
167,5,51.9486,886.884,gen0167_theta_nd_0005.npy,gen0167_A_nd_0005.npy
167,6,58.5014,899.023,gen0167_theta_nd_0006.npy,gen0167_A_nd_0006.npy
167,7,57.3077,897.112,gen0167_theta_nd_0007.npy,gen0167_A_nd_0007.npy
167,8,63.1888,907.682,gen0167_theta_nd_0008.npy,gen0167_A_nd_0008.npy
167,9,55.3732,893.111,gen0167_theta_nd_0009.npy,gen0167_A_nd_0009.npy
167,10,48.9883,880.797,gen0167_theta_nd_0010.npy,gen0167_A_nd_0010.npy
167,11,48.2463,879.43,gen0167_theta_nd_0011.npy,gen0167_A_nd_0011.npy
167,12,54.7318,892.052,gen0167_theta_nd_0012.npy,gen0167_A_nd_0012.npy
167,13,57.05,896.695,gen0167_theta_nd_0013.npy,gen0167_A_nd_0013.npy
167,14,64.3475,909.429,gen0167_theta_nd_0014.npy,gen0167_A_nd_0014.npy
167,15,55.9709,894.153,gen0167_theta_nd_0015.npy,gen0167_A_nd_0015.npy
167,16,61.0564,903.954,gen0167_theta_nd_0016.npy,gen0167_A_nd_0016.npy
167,17,61.4467,904.259,gen0167_theta_nd_0017.npy,gen0167_A_nd_0017.npy
167,18,55.6289,893.585,gen0167_theta_nd_0018.npy,gen0167_A_nd_0018.npy
167,19,55.1154,892.632,gen0167_theta_nd_0019.npy,gen0167_A_nd_0019.npy
167,20,49.3855,881.808,gen0167_theta_nd_0020.npy,gen0167_A_nd_0020.npy
167,21,62.3199,905.613,gen0167_theta_nd_0021.npy,gen0167_A_nd_0021.npy
167,22,52.4918,888.026,gen0167_theta_nd_0022.npy,gen0167_A_nd_0022.npy
167,23,50.7548,884.998,gen0167_theta_nd_0023.npy,gen0167_A_nd_0023.npy
167,24,57.8614,898.259,gen0167_theta_nd_0024.npy,gen0167_A_nd_0024.npy
167,25,53.3729,889.67,gen0167_theta_nd_0025.npy,gen0167_A_nd_0025.npy
167,26,58.1392,898.556,gen0167_theta_nd_0026.npy,gen0167_A_nd_0026.npy
167,27,56.1702,894.728,gen0167_theta_nd_0027.npy,gen0167_A_nd_0027.npy
167,28,48.7954,880.198,gen0167_theta_nd_0028.npy,gen0167_A_nd_0028.npy
167,29,53.6563,890.153,gen0167_theta_nd_0029.npy,gen0167_A_nd_0029.npy
167,30,63.7601,908.776,gen0167_theta_nd_0030.npy,gen0167_A_nd_0030.npy
167,31,52.1777,887.519,gen0167_theta_nd_0031.npy,gen0167_A_nd_0031.npy
167,32,61.656,904.632,gen0167_theta_nd_0032.npy,gen0167_A_nd_0032.npy
167,33,63.4443,908.244,gen0167_theta_nd_0033.npy,gen0167_A_nd_0033.npy
167,34,51.653,886.49,gen0167_theta_nd_0034.npy,gen0167_A_nd_0034.npy
167,35,60.2059,902.172,gen0167_theta_nd_0035.npy,gen0167_A_nd_0035.npy
167,36,51.4072,885.743,gen0167_theta_nd_0036.npy,gen0167_A_nd_0036.npy
167,37,53.9243,890.509,gen0167_theta_nd_0037.npy,gen0167_A_nd_0037.npy
167,38,62.8306,907.162,gen0167_theta_nd_0038.npy,gen0167_A_nd_0038.npy
167,39,52.6626,888.281,gen0167_theta_nd_0039.npy,gen0167_A_nd_0039.npy
167,40,50.0824,883.433,gen0167_theta_nd_0040.npy,gen0167_A_nd_0040.npy
167,41,57.6256,897.741,gen0167_theta_nd_0041.npy,gen0167_A_nd_0041.npy
167,42,59.2477,900.926,gen0167_theta_nd_0042.npy,gen0167_A_nd_0042.npy
167,43,47.1545,878.687,gen0167_theta_nd_0043.npy,gen0167_A_nd_0043.npy
167,44,53.0704,888.908,gen0167_theta_nd_0044.npy,gen0167_A_nd_0044.npy
167,45,49.5451,882.433,gen0167_theta_nd_0045.npy,gen0167_A_nd_0045.npy
167,46,54.4044,891.228,gen0167_theta_nd_0046.npy,gen0167_A_nd_0046.npy
167,47,59.9529,901.641,gen0167_theta_nd_0047.npy,gen0167_A_nd_0047.npy
167,48,46.7081,878.336,gen0167_theta_nd_0048.npy,gen0167_A_nd_0048.npy
167,49,49.1673,881.346,gen0167_theta_nd_0049.npy,gen0167_A_nd_0049.npy
167,50,50.5266,884.218,gen0167_theta_nd_0050.npy,gen0167_A_nd_0050.npy
167,51,51.2212,885.514,gen0167_theta_nd_0051.npy,gen0167_A_nd_0051.npy
167,52,50.2565,884.056,gen0167_theta_nd_0052.npy,gen0167_A_nd_0052.npy
167,53,56.472,895.345,gen0167_theta_nd_0053.npy,gen0167_A_nd_0053.npy
167,54,62.0389,905.271,gen0167_theta_nd_0054.npy,gen0167_A_nd_0054.npy
167,55,60.4914,902.908,gen0167_theta_nd_0055.npy,gen0167_A_nd_0055.npy
167,56,48.4293,879.799,gen0167_theta_nd_0056.npy,gen0167_A_nd_0056.npy
167,57,56.7186,895.92,gen0167_theta_nd_0057.npy,gen0167_A_nd_0057.npy
167,58,55.8413,893.988,gen0167_theta_nd_0058.npy,gen0167_A_nd_0058.npy
167,59,60.9295,903.932,gen0167_theta_nd_0059.npy,gen0167_A_nd_0059.npy
167,60,52.2519,887.769,gen0167_theta_nd_0060.npy,gen0167_A_nd_0060.npy
168,0,50.7548,884.998,gen0168_theta_nd_0000.npy,gen0168_A_nd_0000.npy
168,1,58.1409,898.496,gen0168_theta_nd_0001.npy,gen0168_A_nd_0001.npy
168,2,62.3199,905.613,gen0168_theta_nd_0002.npy,gen0168_A_nd_0002.npy
168,3,63.4443,908.244,gen0168_theta_nd_0003.npy,gen0168_A_nd_0003.npy
168,4,57.3077,897.112,gen0168_theta_nd_0004.npy,gen0168_A_nd_0004.npy
168,5,60.4914,902.908,gen0168_theta_nd_0005.npy,gen0168_A_nd_0005.npy
168,6,51.9486,886.884,gen0168_theta_nd_0006.npy,gen0168_A_nd_0006.npy
168,7,46.7081,878.336,gen0168_theta_nd_0007.npy,gen0168_A_nd_0007.npy
168,8,49.3855,881.808,gen0168_theta_nd_0008.npy,gen0168_A_nd_0008.npy
168,9,62.0389,905.271,gen0168_theta_nd_0009.npy,gen0168_A_nd_0009.npy
168,10,61.656,904.632,gen0168_theta_nd_0010.npy,gen0168_A_nd_0010.npy
168,11,48.7954,880.198,gen0168_theta_nd_0011.npy,gen0168_A_nd_0011.npy
168,12,51.653,886.49,gen0168_theta_nd_0012.npy,gen0168_A_nd_0012.npy
168,13,58.7779,899.72,gen0168_theta_nd_0013.npy,gen0168_A_nd_0013.npy
168,14,60.8945,903.346,gen0168_theta_nd_0014.npy,gen0168_A_nd_0014.npy
168,15,50.5266,884.218,gen0168_theta_nd_0015.npy,gen0168_A_nd_0015.npy
168,16,51.4072,885.743,gen0168_theta_nd_0016.npy,gen0168_A_nd_0016.npy
168,17,57.8614,898.259,gen0168_theta_nd_0017.npy,gen0168_A_nd_0017.npy
168,18,53.0704,888.908,gen0168_theta_nd_0018.npy,gen0168_A_nd_0018.npy
168,19,56.1702,894.728,gen0168_theta_nd_0019.npy,gen0168_A_nd_0019.npy
168,20,54.465,891.556,gen0168_theta_nd_0020.npy,gen0168_A_nd_0020.npy
